scene_id	sigma	r	ade	fde	abd	fbd
0	0.075	0.05	0.42670533819274176	0.7168189985659149	6.132650135318078	5.341716735759028
0	0.075	0.05	0.6982505233434287	1.990646915854111	5.341772928411337	5.6106498859376845
0	0.075	0.05	0.28975101878851534	0.2937314997629267	4.486865547352412	4.361051433866114
1	0.075	0.05	0.39956540669964397	0.7617740044332285	5.547280777158423	4.702776306140702
1	0.075	0.05	0.8528700792351968	2.11818535982776	5.860698607556628	5.713735622033445
1	0.075	0.05	0.4943104831197591	1.1496753674067095	5.346442591010153	4.987948408976999
2	0.075	0.05	0.39544957193900093	0.7765614612374576	5.6847074939696585	4.774165991305983
2	0.075	0.05	0.8871563898477679	1.8925602157179449	5.682551008205066	5.418367857949177
2	0.075	0.05	0.7006159234589386	1.3292763510766832	5.284441291553561	4.622986237091214
3	0.075	0.05	0.5153320066736609	1.0084913782010156	5.737271770057929	4.958517732767798
3	0.075	0.05	0.9234969096836707	1.8113397755249885	5.181874110039375	4.828637712839152
3	0.075	0.05	0.4420203972415029	0.7368428490491715	5.732977679122814	4.7702145784698535
4	0.075	0.05	0.532431590264725	1.1590182313323503	6.135164977272933	5.948028906388899
4	0.075	0.05	1.034388443191382	1.47925329553569	5.103419496074065	4.48476536334726
4	0.075	0.05	0.21416052391208318	0.41181401429840414	6.17737194878398	5.130911546173538
5	0.075	0.05	0.4672326119542795	0.9965591994359938	6.446017140347525	6.278811689576651
5	0.075	0.05	0.5039372654203974	0.48822545792603783	5.401347772795826	4.625754892031685
5	0.075	0.05	0.5281043400913433	1.18403569037319	7.200964010833313	6.01282522708691
6	0.075	0.05	0.2840850715944212	0.4425315134236144	4.779853554405307	4.992008008979846
6	0.075	0.05	1.1606080987582954	2.2884807661794193	4.867625409988199	4.316090071263134
6	0.075	0.05	0.497153209122821	1.1045230699973416	6.9569844183761855	5.863819988701881
7	0.075	0.05	0.2510779428565017	0.6106934855303554	4.915165679523075	4.84038786911694
7	0.075	0.05	0.9408454986780878	1.3849637721863477	6.06543900033083	5.417828207898065
7	0.075	0.05	0.722914846630653	1.5356904443544928	5.284040582717428	5.097100477485152
8	0.075	0.05	0.5038416665889299	1.0883701518922688	4.8503719994948655	4.4686837265083295
8	0.075	0.05	1.384972454227781	2.6397078860123893	6.385060696557853	5.642564601798255
8	0.075	0.05	0.8117653138140346	1.5893908219085608	5.28483240595886	4.8843246806975795
9	0.075	0.05	0.539598154164818	1.0499711385179766	5.351662143181653	4.811048574116057
9	0.075	0.05	0.47177518881031316	1.3973337229479428	5.782986845356857	5.4367688713312345
9	0.075	0.05	0.5360931273083115	0.930417732535077	5.714852790566059	4.913418502481432
10	0.075	0.05	0.5431165082134659	1.1459898936149882	7.35653848817454	7.173825952489565
10	0.075	0.05	0.8001942737940017	1.8560591434588092	5.639916190492219	5.005565449773
10	0.075	0.05	0.32043187249925953	0.7843616119393761	6.066775466891771	5.055259705091143
11	0.075	0.05	0.6663336222921807	1.5557088048183525	5.0504377391616515	4.341239715781342
11	0.075	0.05	0.1806403091568002	0.5088698340082888	4.958126211415565	4.420501934449036
11	0.075	0.05	0.47779140284305366	1.2195208412702607	6.661912220341111	5.511272785101848
12	0.075	0.05	1.166853854949273	2.4535869844810447	8.72645890668578	8.357308514485517
12	0.075	0.05	1.0667507337695363	1.740334810692131	5.83468612509129	5.0227119296269525
12	0.075	0.05	0.38325894213802564	1.0439894469632203	6.72465304985934	5.557318355463525
13	0.075	0.05	0.868737537135812	1.9752307211616442	8.778187295544669	8.158080102352628
13	0.075	0.05	1.5577393168345879	3.228146777471158	5.6773175080571265	4.814471297378629
13	0.075	0.05	0.297797266267434	0.7599065086638617	7.735421646148157	6.839742936373059
14	0.075	0.05	0.4990802417080185	1.3575556879161539	5.801128443430358	5.071765578580353
14	0.075	0.05	0.6854876170430497	1.6627269760387173	7.19817993821508	6.48172351444795
14	0.075	0.05	0.6584621646849117	1.3815648463154373	8.090313178060995	6.874926370207497
15	0.075	0.05	0.6882833344355611	1.796202858219724	5.9735650121303046	5.606296363754638
15	0.075	0.05	0.6670891228846316	1.5766203768367713	5.6475121447397685	5.053488859417791
15	0.075	0.05	0.6526670641282198	1.358952418864441	9.206853790404987	7.944573547986326
16	0.075	0.05	0.6506318782056203	1.7277204921940306	7.0337790107557545	6.442236753191639
16	0.075	0.05	0.4346279712327467	0.8955672347463071	5.269925875954527	4.89781364624604
16	0.075	0.05	0.30705948297540214	0.43843690118269246	5.575400779172206	5.461835353111171
17	0.075	0.05	1.4405331376372852	2.941876698106724	7.4287894832609025	6.7568885216694685
17	0.075	0.05	0.8270747919506051	1.859193993957963	5.567390812661581	4.9701645964680585
17	0.075	0.05	0.32195826174834147	0.7758404383812154	5.064287685038626	5.0026602619238885
18	0.075	0.05	0.5360717651860321	1.2073252768235878	9.124691467629562	8.52800274045024
18	0.075	0.05	0.4933739014918603	1.2209191041991359	5.065726082922909	4.682202833239391
18	0.075	0.05	0.5259385022662956	1.5855525978046476	5.166945121244634	4.932556340111124
19	0.075	0.05	0.6762542438235695	1.358020629050813	9.447143224916962	8.726557307492374
19	0.075	0.05	0.13172078796146794	0.5121770082245664	5.48265953062359	4.8750139622234325
19	0.075	0.05	1.047262650300547	2.684874199091919	4.824521328646047	4.68427300981616
20	0.075	0.05	0.46397996145198506	0.9294416624348554	8.883271988181683	8.281246070618085
20	0.075	0.05	0.5822766473831754	1.2053191347729768	4.975585902559404	4.448195947506097
20	0.075	0.05	1.785779549822437	3.6791503155084353	5.4677295594318425	5.307167428797818
21	0.075	0.05	1.0192218611227026	2.2571666129569317	8.422540316036809	7.657740639292641
21	0.075	0.05	0.6050484732597261	1.2209684917928705	5.73562835475769	4.9155404200100525
21	0.075	0.05	2.0369475968075696	4.118037384731892	5.681101976443092	5.44746116533189
22	0.075	0.05	0.969291023030399	2.1198250668299146	8.996407282751928	8.136997079136163
22	0.075	0.05	1.6476683091317887	2.935550224432121	5.988094251500218	5.160426511389049
22	0.075	0.05	2.4587459598386245	5.540532548849618	5.519334329932917	5.477468985431958
23	0.075	0.05	1.143595345857456	2.765200513856474	9.8677429732083	8.704217962156951
23	0.075	0.05	0.8029491325195918	1.5882137798792155	6.820765346294945	6.033293410533623
23	0.075	0.05	0.38589616298465707	0.689030427362093	4.7867027741105765	4.650173819505327
24	0.075	0.05	0.3324657852444521	1.284932657391115	8.904471149465586	8.472449488557801
24	0.075	0.05	0.8264315400925679	1.7109236621770925	6.772492497625503	6.019586320724187
24	0.075	0.05	0.37476263058791437	0.6703956300153662	4.83343350313275	4.589375816255333
25	0.075	0.05	0.883696086952238	2.4423370424044157	8.548516874029913	8.131358823482358
25	0.075	0.05	0.5479952178166991	0.9734906544947793	6.97603145394476	5.8970609465551185
25	0.075	0.05	0.19564939078080293	0.4267349456045686	4.926373735444514	4.592354564668943
26	0.075	0.05	1.974276381595126	4.541369887492701	8.181515727822303	7.251167559983358
26	0.075	0.05	0.5568869579494036	0.918840611549399	7.297163211797882	6.131830725148085
26	0.075	0.05	0.6225126701225506	1.3982210233237797	4.888027576832776	4.711377135118414
27	0.075	0.05	1.8709919492595872	4.144136239977501	8.434871880362882	7.493051204816628
27	0.075	0.05	1.115386973932005	1.923525667050226	6.503381230217797	5.710630532120667
27	0.075	0.05	0.7157474637222313	1.4038103090098946	5.224011954065929	5.155928772809309
28	0.075	0.05	1.9393607713916365	4.227205315663494	6.581721273330264	6.0728633906153116
28	0.075	0.05	0.10587314039062572	0.25649637438934814	6.112209894312063	5.193002778976731
28	0.075	0.05	0.5972453415368776	1.100795907887074	5.686381539456188	5.506919553362208
29	0.075	0.05	1.838972528424243	3.613728531982266	6.269984549517545	5.7107186848083495
29	0.075	0.05	0.47717199115584474	0.8502285812388629	5.914894149941931	5.951417067376646
29	0.075	0.05	0.20123185454116463	0.41437427984304087	5.896063396337138	5.569609425021591
30	0.075	0.05	1.2562469812138324	2.1338455390565656	6.902507580177493	6.255950737368218
30	0.075	0.05	1.073700875673503	2.0211130922895197	5.227443021676339	4.706783312696492
30	0.075	0.05	0.2360234809861215	0.4918414073726503	4.574857982140626	4.4312165144553655
31	0.075	0.05	0.550319819519235	0.29061540981594175	6.438264200378742	6.127398006689358
31	0.075	0.05	0.48263129547014544	0.8080141161387311	5.5213362348279915	5.0236497115426095
31	0.075	0.05	0.18453674347711022	0.39342378908935516	4.9785993688990295	4.7227240723757165
32	0.075	0.05	0.5329385169038797	1.6586965588326545	6.5950324783714	5.842919989953857
32	0.075	0.05	0.4574228159794067	0.7319462857259059	6.558291333758782	5.896906127007383
32	0.075	0.05	0.14368127029831154	0.3281516719288545	5.089679234574381	4.752893690190006
33	0.075	0.05	0.45767068660134763	0.8743043656142921	9.203994306064068	8.714075376841425
33	0.075	0.05	0.3130603514919658	0.5479454325252071	5.7496914625369095	5.383440037917812
33	0.075	0.05	0.47335733162862953	1.2653286562977577	4.847663125117827	4.604875754577725
34	0.075	0.05	0.4507072714361457	1.094365178107362	8.050389392157893	7.397936594272364
