scene_id	col	ade	fde
0	0	0.6365777109442635	1.8935633967639212
0	0	0.25902059955712936	0.5568680902104044
0	0	0.22684015593203544	0.36400155169844833
1	0	0.8259416230159755	2.054744807074553
1	0	0.3022083072359384	0.7024377057673187
1	0	0.7589530996507697	1.5972378915370624
2	0	0.8402064270054573	1.8269744561235526
2	0	0.31385919249848554	0.6882995338838106
2	0	0.6399683366064207	1.3651517820298713
3	0	0.8099197911163419	1.5998184104420858
3	0	0.47372442164260065	1.0235985081499452
3	0	0.2501995432864193	0.5059334756201539
4	0	1.0761525345274137	1.5218135800042154
4	0	0.6467643126942693	1.4860852582846813
4	0	0.18076905591061146	0.24931904019051862
5	0	0.46019231699179947	0.40131025102205276
5	0	0.45791197021231844	1.0012403338304585
5	0	0.40314786111781103	0.9075399750961745
6	0	1.3846490387577493	2.726758179488075
6	0	0.130132193008306	0.1781993839732033
6	0	0.2595650906636305	0.7070041431462293
7	0	1.079877388676555	1.6587635694568232
7	0	0.3420899098405676	0.7871133768208227
7	0	0.5518854834270154	1.2847335481761604
8	0	1.3421442308779064	2.4505842506208837
8	0	0.4578040922649846	1.0339210685301945
8	0	0.6331967218358482	1.3218012963808703
9	0	0.51913652382712	1.3676332002145697
9	0	0.3635188871783385	0.737320074842366
9	0	0.44087523004817747	0.8078917422249962
10	0	0.7960467895293437	1.8774939236061667
10	0	0.3580587795090886	0.8409779908136055
10	0	0.35258498217101014	0.8379162914911186
11	0	0.27692633096752006	0.5809119252431554
11	0	0.6868484683669792	1.8268341163143014
11	0	0.31198044132838637	0.9408222947669725
12	0	1.2249563405192732	2.0299894028678502
12	0	0.817662014393346	1.933505664827486
12	0	0.2804843686336294	0.888068801162746
13	0	1.8437730340623724	3.6442522576311616
13	0	0.8440107164197402	1.9790592147305808
13	0	0.25468846998986866	0.6906209414807959
14	0	0.8346724495249574	1.8158971730127291
14	0	0.49097073376271055	1.3188023909124238
14	0	0.23674289669532256	0.660095946315766
15	0	0.8749251131815227	1.9005973923432924
15	0	0.459656843090666	1.362016342652447
15	0	0.2589049600793339	0.5983515104161656
16	0	0.33753253735905836	0.7686545718434957
16	0	0.8858661521406418	2.129581014950674
16	0	0.2036201095424052	0.4250637387655798
17	0	0.9348466369693852	2.063954317812143
17	0	0.9979789423511957	2.060113916237345
17	0	0.3092130796392023	0.9129317103656165
18	0	0.49751347955791186	1.209186458228414
18	0	0.5269459598659981	1.2174887730751238
18	0	0.5438268203152254	1.8729463391590173
19	0	0.19808988977997408	0.5516977569114984
19	0	0.5874277237460083	1.2033539816839922
19	0	1.2103277900371705	2.969500295250071
20	0	0.686821317961629	1.453407308089466
20	0	0.513931187163589	1.0394240326558177
20	0	1.8920375891838426	3.822132845020706
21	0	0.7170606781411837	1.3891460426221465
21	0	0.7424514665572496	1.7766602109465341
21	0	1.535820221637536	3.6411273062256826
22	0	1.8772484297609588	3.2908017710745265
22	0	0.8141315743929306	1.8581210991765733
22	0	2.895442792377903	6.537596765494744
23	0	0.9162477381270925	1.7722013399988918
23	0	0.9690068107502458	2.4719659277270147
23	0	0.17806417734956245	0.37242341070820517
24	0	0.7572047569085281	1.5905718723163313
24	0	0.5041945674951129	1.5266926209889606
24	0	0.09547765761490583	0.23681843277284806
25	0	0.5382347241232263	0.9588581315702861
25	0	1.068277437493766	2.57803770906157
25	0	0.071216737393086	0.1331740943900785
26	0	0.5190522383425197	0.836345854698813
26	0	1.7354141997255799	4.210491236162902
26	0	0.33902831646069015	0.9112132100853172
27	0	1.1389787914590626	1.9684087171971134
27	0	1.7423315162068544	4.103697580713601
27	0	0.2928668383989686	0.6630617584824081
28	0	0.15195169949835488	0.46161412321603496
28	0	1.7789393871693926	3.9151179993720815
28	0	0.2579106705993	0.4826913632779981
29	0	0.5741496875794104	1.0354900997563485
29	0	1.4861413002867918	3.0879321885775335
29	0	0.054051001413164525	0.10227034450334707
30	0	1.1856395774239352	2.1527855141666605
30	0	1.507046261304133	2.6709138033866684
30	0	0.14177758878014055	0.3674233718652362
31	0	0.4903271827093416	0.8193042816773801
31	0	0.3549063678729582	0.4024050120907205
31	0	0.09363035630877725	0.2539056875348318
32	0	0.4839439302387923	0.8028497119497847
32	0	0.6558548279826647	2.04916074881308
32	0	0.14628297262181839	0.24083173824361648
33	0	0.4438599708481797	0.7767268243583424
33	0	0.3365360078335429	0.6337401945261103
33	0	0.36298563307321724	1.039973276314065
34	0	0.17295761314808145	0.2728509132999033
34	0	0.4527452678578509	1.149692398263644
34	0	0.3780879066401281	0.8920111616479364
35	0	0.35208456466507226	0.46786616410700976
35	0	0.37438984243170487	0.6560338554575452
35	0	0.3617368788552984	0.7950019160956019
36	0	0.396886193362373	0.9455117434163628
36	0	0.24769080591412365	0.32960914761737437
36	0	0.2160126026751347	0.4142853052739709
37	0	1.290666265619041	2.2467881874587854
37	0	0.21810632831366603	0.3122691843431565
37	0	0.26136389981792	0.8155538729754517
38	0	0.8258019364086183	1.285188843586089
38	0	0.1365074405807999	0.25718665053353457
38	0	0.35138789887950256	0.6733252250541418
39	0	0.4986105005398009	0.756674584535511
39	0	0.1951073264736374	0.5813396350665716
39	0	0.3486831395743341	0.6239382961347282
40	0	0.13314008784192335	0.26228709708616793
40	0	0.3721252416218938	0.8330821090086519
40	0	0.4335441211300368	0.5134762972869769
41	0	0.3446344756354369	0.5771458021635694
41	0	0.29206924775374354	0.667869611167267
41	0	0.3887469308649265	0.269185183748821
42	0	0.17281424652704605	0.3053393200234927
42	0	0.13242300182312308	0.3047343658023575
42	0	0.6593356500762686	1.3700546854164175
43	0	0.22013317822130304	0.5828318774927845
43	0	0.24399421277473987	0.5678830508997874
43	0	0.3135267194700247	0.5034168440737705
44	0	0.3658739985586477	0.6933137081728347
44	0	0.20295755821601422	0.5261973369506535
44	0	0.3922558659865258	0.3302244418099217
45	0	0.5933296462473365	0.8990123996696511
45	0	0.14005662105332506	0.330406933150269
45	0	0.2757419845113907	0.9016954397622096
46	0	0.15655836265268727	0.2782693016514639
46	0	0.14558566874662113	0.4877369365484073
46	0	0.16383406243127124	0.30287533966234353
47	0	0.33550351456614996	0.5395680830043722
47	0	0.2320528027013814	0.5744409409743249
47	0	0.28235415768410044	0.8100021884721864
48	0	0.6680314192506861	1.076336755034245
48	0	0.36125348248259903	0.7811416969870589
48	0	0.7103775209307673	1.580577417894037
49	0	0.2521762273951593	0.5736631620090735
49	0	0.3475234601779309	0.7013476053641086
49	0	0.8039618634617981	1.7207483992777033
50	0	0.30111182028062794	0.5455620404712912
50	0	0.11810218170597403	0.23263537730941786
50	0	0.6208415504407109	1.3034808401652676
51	0	0.9563187901750586	1.6610671295613304
51	0	0.24462053440893586	0.6230525473954458
51	0	0.5098761455777757	1.0315353198728796
52	0	0.5952012857797301	0.9178136005374242
52	0	0.19949686191216434	0.47994954425639796
52	0	0.44792517472458204	0.8584813541843587
53	0	0.40712692052946253	0.7285401165887356
53	0	0.3620001132334845	0.9156117801900423
53	0	0.3423533823124502	0.7469275072811613
54	0	0.37091903963691286	0.7994193859382329
54	0	0.5155078564595611	1.2989125306791722
54	0	0.6797889594567424	1.9710698634769641
55	0	0.4529567836923338	1.044916963284725
55	0	0.7384895470470281	1.4305239622837085
55	0	0.8623059754933324	2.0273736139281535
56	0	0.46290955826440144	0.6583117989686049
56	0	0.7133079859257836	1.2240527787899127
56	0	0.6800236203676718	1.4466831271275535
57	0	0.4829694932222422	1.0110348724699538
57	0	0.4754237369432542	0.7907656892725459
57	0	0.7178188243959905	1.624777892081573
58	0	0.34793226529255733	0.48828589691414487
58	0	0.17931843869894878	0.28519289692602523
58	0	0.5957030834748154	1.1254647051700046
59	0	0.25729371936984363	0.6131575826345502
59	0	0.22470086697588845	0.48189751363778704
59	0	0.29315123055757475	0.9772022114495255
60	0	0.9784478397396691	2.156226211185359
60	0	0.6701328802431422	1.3999146630837007
60	0	0.8558752784181566	2.2062916824789767
61	0	0.7621467279144557	1.6162497173028214
61	0	0.2100384539674547	0.31764229033618274
61	0	0.7862481512183247	1.945560453509439
62	0	0.2690017044824095	0.16028743622306973
62	0	0.13486403362423702	0.3153888206654494
62	0	0.6153939042033428	1.3888562918227503
63	0	0.4633768293679574	0.7209864861053985
63	0	0.21387186120277732	0.41486993959403357
63	0	0.8207742338892624	1.7961316438544077
64	0	0.5435055862784516	1.0888344789978728
64	0	0.34127364156968465	0.7379901201433134
64	0	0.20110815894967563	0.3833518469299126
65	0	0.627947005158454	0.8511435681236771
65	0	0.32464000908190277	0.7514783379445467
65	0	0.10590061031622576	0.4358086559859951
66	0	0.5859567892144423	1.2439677967290597
66	0	0.2228765439453684	0.681791740470539
66	0	0.26041124786794506	0.8623825773451701
67	0	0.16470092422803642	0.27608476416297806
67	0	0.3966294185097621	1.0775373076110184
67	0	0.34289820542857946	0.8297458038751705
68	0	0.28789479696993053	0.7555445108721217
68	0	0.6416924537625809	1.5259329788280223
68	0	0.45926728149979157	0.6529643652355702
69	0	0.1045934807064136	0.1575521385725542
69	0	0.12315605108672639	0.37424237500459395
69	0	0.19085267570111472	0.39880909373705475
70	0	0.5804069122111098	1.154530419729499
70	0	0.32488739340034417	1.10460537893013
70	0	0.17811863125766592	0.3715274171630829
71	0	0.4991885849825475	1.1240226823229156
71	0	0.47857096620649203	1.4646607843496027
71	0	0.08122860538325335	0.23702233251510385
72	0	1.5791988944835709	3.486232472011198
72	0	0.6435335384591587	1.8469154862321695
72	0	0.1977668707762014	0.27791707516049535
73	0	0.7485248818290443	1.7195357777905742
73	0	0.8894080169486912	2.168413325595935
73	0	0.27497619741373763	0.5738430078098917
74	0	1.1393203832963874	2.728264429109697
74	0	0.9166803926889883	1.9255648976501527
74	0	0.41416017168294733	0.4692774785563272
75	0	1.1155705245840053	2.3693005327762338
75	0	0.6017514509794412	0.9259550590341666
75	0	0.323262898766727	0.6213752998934566
76	0	0.6962260555228988	1.691193047991006
76	0	0.5092439557807719	1.3384449967491474
76	0	0.49791021014800113	1.7935560607325924
77	0	0.4836188049359067	0.6040698455307051
77	0	0.6277147234158819	1.5934608955088159
77	0	1.079869284404661	3.3079799353277033
78	0	0.7621115004561277	1.7222506072091663
78	0	0.5393058201606883	1.5211473321628879
78	0	0.2691350835044618	0.5782917341289885
79	0	0.8519553922807318	1.765237186251783
79	0	0.6296873076173429	1.7471975824922419
79	0	0.1932503086245362	0.4219103495974244
80	0	0.8453055453817959	1.4933026795958515
80	0	0.6038667624307698	1.6917990240335077
80	0	0.15509706992835584	0.3459830252889845
81	0	0.6883284721935635	0.8749090146838469
81	0	1.6348761497441602	2.8965554905966067
81	0	0.2144303333713861	0.48578761293665496
82	0	0.4132886611800135	0.7281221915997853
82	0	1.0868727763518211	2.2670561536520197
82	0	0.25089379551816976	0.4983523899653373
83	0	0.2950652103077238	0.653132832935372
83	0	0.604197374532606	0.8957325423388298
83	0	0.41694244744661396	0.5534754182014385
84	0	0.4595183207255215	0.9422490633794155
84	0	0.527028096214378	0.6931485168571618
84	0	0.2640364231295146	0.25604359054293824
85	0	0.45377430940968894	1.1143707716844826
85	0	0.15099041375313288	0.2951239232094278
85	0	0.42033020857297837	1.1328440952069518
86	0	0.3528676787456076	0.8360487683477501
86	0	0.6528405612777557	1.407475936382809
86	0	0.23703512118099113	0.7812758308334284
87	0	0.3205619563643215	0.528503043064763
87	0	0.37936648807052836	0.7675775952162004
87	0	0.7150426711016863	1.810838809360103
88	0	0.44579801846095113	0.9125716877893927
88	0	0.14559272743136856	0.08730541631198839
88	0	0.9602165891383919	2.1803103954742578
89	0	0.1552477734591806	0.409811360725683
89	0	0.3046027236971203	0.783480455075543
89	0	0.4075677767643946	1.2138892490030035
90	0	0.4625779102730374	0.8210403308483173
90	0	0.5042729383749109	1.3596433496633702
90	0	0.39414711588694673	1.335827897850919
91	0	0.3279413754476256	0.5466980161461419
91	0	0.6774006733395302	1.5932565928660298
91	0	0.46077429216575255	1.5170481283151334
92	0	0.47598480394574416	0.9298447151200349
92	0	0.34590579155830725	0.909739869586104
92	0	0.6708660008004067	1.7830309647474276
93	0	0.47543058371781144	0.901786078486336
93	0	0.5034842628423727	1.2682756973318123
93	0	0.8955019648015017	1.909271683994356
94	0	0.3233392625328888	0.6699331856238573
94	0	0.9183194624163323	1.9758520287652226
94	0	0.5125404911785933	1.4132837096049582
95	0	0.5674318171973772	1.1129333231716783
95	0	0.26045627548408196	0.5812196843663195
95	0	0.6571703130522724	1.7896246746506046
96	0	0.09694364261059168	0.3029232556739938
96	0	0.27865800616291736	0.4864917543857853
96	0	0.6481098993081199	1.8361723229341753
97	0	0.21509809086373122	0.8568900419010688
97	0	0.2622709946585114	0.3933274113522583
97	0	0.5407357098798248	1.7006619055945467
98	0	0.5554673851801374	1.5521407355089083
98	0	0.4220836237020505	0.8605462627878018
98	0	0.5801449414761818	1.7370920749330718
99	0	0.7146102832135682	1.6550336783142392
99	0	0.5292430994711327	1.032959795950904
99	0	0.5869016641570354	1.4962216085690863
100	0	0.5755161060189994	1.3243422918128536
100	0	0.7375312841524604	1.2435854990819264
100	0	0.5904248971645566	1.36804233264382
101	0	0.38256446907046066	0.6327765162134255
101	0	0.4201320564946643	0.9427904211218131
101	0	0.5044537425275869	0.7001999788259695
102	0	0.697345795490243	1.150129196207113
102	0	0.40084909278451253	0.7070509456148203
102	0	0.45763078903683313	1.741500085705279
103	0	0.6768820342595828	1.1603750813197287
103	0	0.5003934879147762	0.8143678160579102
103	0	1.0343602147009088	3.3112585538659913
104	0	0.0732900720160086	0.10260092077395642
104	0	0.33553856002708926	0.6510180710648107
104	0	1.4826018110929404	4.22514292437873
105	0	0.04520308174619717	0.0939031059699909
105	0	0.7232134360497522	1.685977417373672
105	1	1.4601806529280374	3.883820942914627
106	0	0.2282225774181148	0.6389106023127343
106	0	0.45792126684128814	0.8171169725573865
106	0	1.8424795325580767	4.391776863090909
107	0	0.4474451569604301	0.5009468827277288
107	0	0.6809934768911586	0.9702875016145364
107	1	2.0073429203308844	4.037056947960242
108	0	0.4572288534156323	0.4558528530645166
108	0	0.26829168366896416	0.9630765323500343
108	0	0.8427260527882816	1.4272281911672857
109	0	0.44361491752085525	0.5486667125591899
109	0	0.6869585532813501	2.4033546702383357
109	0	0.541771276717892	1.5577434348748749
110	0	0.16160059687310036	0.3669914220097387
