scene_id	sigma	r	ade	fde	abd	fbd
0	0.075	0.05	0.27471320521886194	0.5034657344984388	6.469734690118602	5.607774689004422
0	0.075	0.05	0.7338457600855303	2.0177833574174997	6.228895791607795	6.46995203121854
0	0.075	0.05	0.29876259352632145	0.036635894603610546	5.71438155041736	5.549023171108403
1	0.075	0.05	0.24032167751698966	0.5586028157215895	6.248534764945542	5.3963763613983
1	0.075	0.05	0.7537668787804037	1.9469075748758642	6.681208683759174	6.535983264699446
1	0.075	0.05	0.49646541000309935	1.14750363285729	6.2236229482842065	5.848321211206193
2	0.075	0.05	0.2054362188521223	0.471702813035145	6.680939425722566	5.871509898569126
2	0.075	0.05	0.8269648092142813	1.8114631090266293	6.328692917402635	6.089277813458321
2	0.075	0.05	0.7490160154264162	1.443867415549456	6.0920940496444445	5.467927812246519
3	0.075	0.05	0.3258044842202572	0.7028073400284159	6.045466294163151	5.13597865714335
3	0.075	0.05	0.7970130225335207	1.6001338244664736	6.392563141932151	6.0796781111965235
3	0.075	0.05	0.3528095760629926	0.6203279993013794	6.387742566058686	5.4815185001700835
4	0.075	0.05	0.2877539466676728	0.7650429727503534	5.8554923880411955	5.484999518027136
4	0.075	0.05	1.1080368769465674	1.5256719805729366	5.581579386581988	5.059628302445842
4	0.075	0.05	0.17821423083438204	0.20390195516177723	7.019811147817928	6.021061771502065
5	0.075	0.05	0.22945003645701104	0.5259088429419779	5.972184119852389	5.605465284771922
5	0.075	0.05	0.36993096780422463	0.319247171478308	5.608726060080927	4.888642904846534
5	0.075	0.05	0.4089014685196613	0.9218986449396901	7.297527582470126	6.145651486605067
6	0.075	0.05	0.1409409342082432	0.18812342952409797	5.868898073285045	6.0286454523116255
6	0.075	0.05	1.2577599209685812	2.4507534604776833	5.711423879251572	5.232509323424869
6	0.075	0.05	0.3670466720557884	0.9398479579901058	7.77654398052621	6.693960015704499
7	0.075	0.05	0.20872258101460703	0.48191521218703753	6.071679274600161	5.980179691895465
7	0.075	0.05	0.9336967390478922	1.1661346944028415	6.203391341201893	5.563537682334634
7	0.075	0.05	0.5646997383575405	1.2632995732435488	6.13442122741976	5.867938291951564
8	0.075	0.05	0.45746501188367744	0.97975424293633	5.611150343145584	5.355742684131606
8	0.075	0.05	1.3865119082319586	2.6644453264255095	8.362340132259332	7.699118839664037
8	0.075	0.05	0.5609501557127722	1.2008057122081046	6.1485853775295265	5.690680275914711
9	0.075	0.05	0.4968127835665372	0.96348088513808	5.916958642766179	5.43197039942472
9	0.075	0.05	0.43855923557722926	1.0984962624892687	6.7032620406117625	6.4195687876994345
9	0.075	0.05	0.4460060282560163	0.8541357995076195	6.342016930408387	5.532729624574693
10	0.075	0.05	0.35072796472014645	0.7259678841107008	8.116747478730723	7.901430681170933
10	0.075	0.05	0.8177538130205457	1.867134284964918	6.530961886792754	5.982281260569465
10	0.075	0.05	0.3101362577825427	0.8080816584619104	6.549262920003526	5.562074827889564
11	0.075	0.05	0.6862118773734949	1.7413886169793507	7.407381151601849	6.811470558336253
11	0.075	0.05	0.3356712728965199	0.4669444682814366	5.384450141784682	4.883667545962733
11	0.075	0.05	0.2918297361438282	0.8596757656986898	7.099110259472333	5.965053633902152
12	0.075	0.05	1.0619647876084202	2.323406269114466	8.897986268678958	8.449786251522426
12	0.075	0.05	1.0795922800739508	1.7678159488712253	6.221479617685939	5.4413948498104805
12	0.075	0.05	0.3230174786810279	0.9578471177353429	6.983446935351598	5.8168069143663885
13	0.075	0.05	1.036488153479006	2.3158630292796274	9.451372303399882	8.780739582409261
13	0.075	0.05	1.5209186400381782	2.964108627835547	5.887274072239854	5.086577260033925
13	0.075	0.05	0.2951503597095252	0.7110656431284864	8.194053359352482	7.257805644622836
14	0.075	0.05	0.48484672069649254	1.3286250349369573	6.593819529675034	5.953854814559705
14	0.075	0.05	0.7523849628078377	1.6492609051108518	7.476857043145667	6.75831393699351
14	0.075	0.05	0.35865815150748986	0.9083580208286585	8.477704019188973	7.225917242103714
15	0.075	0.05	0.8291283756263145	1.965082991668516	6.325107272084294	5.901383690407615
15	0.075	0.05	0.7278154378823306	1.633417910984627	6.326572178041113	5.807154141492714
15	0.075	0.05	0.31044372962730843	0.8229178701770699	9.401650851276655	8.093115178659344
16	0.075	0.05	0.8109937270714326	1.9133149889177044	7.245431497302426	6.5925774780504565
16	0.075	0.05	0.3792451116010341	0.7118072552764702	5.650996847572148	5.304307299947164
16	0.075	0.05	0.3016300556094261	0.6667890576843899	5.266495762718804	5.214337934551187
17	0.075	0.05	1.366337665989385	2.6756837837308427	7.310998186121133	6.548503119061776
17	0.075	0.05	0.7249753619319302	1.6897236988006434	6.350777990053225	5.840042281620636
17	0.075	0.05	0.300038828677954	0.9081914221465281	5.074293178303957	5.016641400425788
