scene_id	sigma	r	ade	fde	abd	fbd
0	0.1	0.01	0.23779295590072635	0.45246136687639626	1.0183501141160038	0.8766279830940322
0	0.1	0.01	0.7010927307742888	2.002808776427723	0.8409259615238115	0.8906773664709554
0	0.1	0.01	0.36106269260980306	0.1635283364862656	0.7562005622113733	0.7348339832981065
1	0.1	0.01	0.39966929080995556	0.7505918768014591	0.9311201395323891	0.7847822575249226
1	0.1	0.01	0.8898598825920728	2.180806390864111	0.9286880816881303	0.9019779971737556
1	0.1	0.01	0.48129033826862044	1.1482101842847403	0.8600543949983923	0.7940931686918601
2	0.1	0.01	0.29135150674690863	0.6096577560569852	0.9035657188852831	0.743002532745145
2	0.1	0.01	0.9094395033506989	1.908104865976656	0.919128631033806	0.8713101671894297
2	0.1	0.01	0.8464694614505167	1.5726385462996153	0.8591255479145796	0.7487227531853499
3	0.1	0.01	0.381653395802306	0.7686021054546042	0.9937291161384637	0.8459771716542872
3	0.1	0.01	0.9789363699129484	1.8946562732267422	0.8443187125799358	0.7769095236248336
3	0.1	0.01	0.4315515615171586	0.6957621005257497	0.919603044609548	0.7479349448699993
4	0.1	0.01	0.30853693942704064	0.7561621601928122	1.032445899775199	0.9842167813568712
4	0.1	0.01	1.0453007565164676	1.4778258240252833	0.7987278916568078	0.683920602595739
4	0.1	0.01	0.14463437662496134	0.06116343809845566	1.0651751297926912	0.8863360951268784
5	0.1	0.01	0.31736673830462514	0.6336816754448295	1.0101129378869633	0.9683763813051036
5	0.1	0.01	0.5679608837555118	0.6095752880995974	0.8945884654242753	0.7526864689533189
5	0.1	0.01	0.3870287733122601	0.8887856643526808	1.1130184088283837	0.8987434618783379
6	0.1	0.01	0.21818643325424772	0.31516160570945684	0.8246625570441789	0.8570053459292682
6	0.1	0.01	1.0471037319385603	2.068277949804414	0.8926768339097274	0.7946938543568373
6	0.1	0.01	0.5111862322460027	1.2234750505878487	1.170958420984561	0.9690446286593257
7	0.1	0.01	0.282983592625412	0.7162671160265215	0.8061597089114485	0.7912325865261077
7	0.1	0.01	0.9771866172621698	1.4074939509979048	0.9885460402270362	0.8779700344899322
7	0.1	0.01	0.754215912016805	1.5810730425066117	0.8449324573118192	0.8119951176986974
8	0.1	0.01	0.49984161191223037	1.082394184033781	0.7509456118493016	0.689606190006617
8	0.1	0.01	1.4998652676883177	2.875538117970989	1.0198956959919896	0.888396760145636
8	0.1	0.01	0.6971464294001084	1.377067849478835	0.84495084933024	0.7687408195581149
9	0.1	0.01	0.6044146640031207	1.217640146394576	0.88270912833618	0.7813533608856001
9	0.1	0.01	0.5569258368778899	1.502612973851578	0.9279122089437846	0.861818216086748
9	0.1	0.01	0.6042098657672761	1.0327185070179437	0.89857055286955	0.7527211895901139
10	0.1	0.01	0.43920641037884983	0.9098332774222974	1.1958805606194953	1.159391257241256
10	0.1	0.01	0.7975879169082066	1.8813033208189915	0.9071155695756755	0.7907137021222926
10	0.1	0.01	0.3213218900655991	0.7556058766132087	0.9553258892717942	0.7718014402336233
11	0.1	0.01	0.6593697359960893	1.5128417121743019	0.8483791501513829	0.7284553460103934
11	0.1	0.01	0.1781400615163493	0.3314778192403337	0.7996401400885864	0.701640744634201
11	0.1	0.01	0.4416009010824811	1.1908228701808787	1.059504345248109	0.8508620054057804
12	0.1	0.01	1.0861973790842876	2.29805546461738	1.3289676096720784	1.2553548454324976
12	0.1	0.01	1.0643469471033695	1.7387828319043743	0.9396097213705976	0.7944457634256807
12	0.1	0.01	0.29835416549869853	0.810761717739972	1.0679391170128265	0.8636827257899374
13	0.1	0.01	0.8961675145787394	2.0101715628570167	1.4048715306755184	1.294630066275112
13	0.1	0.01	1.566751384786502	3.195287465195973	0.9309173858579689	0.780178356266304
13	0.1	0.01	0.25575902228469644	0.7530342091129755	1.2353149331545383	1.0746928718005604
14	0.1	0.01	0.3445734432508745	1.0746921224513777	0.9596922571073949	0.8276986668684702
14	0.1	0.01	0.6998878494419468	1.7116804599003885	1.1639606485586134	1.039608756759733
14	0.1	0.01	0.7095306964549076	1.4531620452922829	1.3469141300843934	1.1296688615006036
15	0.1	0.01	0.574342995261849	1.7221394866446578	1.032230423175116	0.9634855905920132
15	0.1	0.01	0.7369557487565995	1.6849968698791147	0.8873180465991239	0.7759878219371898
15	0.1	0.01	0.7305644007576135	1.6025304840230654	1.4758174155951664	1.243624737271055
16	0.1	0.01	0.8231794036166925	2.0930023674734364	1.1742264471348982	1.0688837763661678
16	0.1	0.01	0.4735547624712537	0.9965828042691403	0.8467480709955854	0.7768717904362721
16	0.1	0.01	0.331282733366479	0.5044712684053578	0.8845804778572748	0.8651936337966384
17	0.1	0.01	1.502592922230616	3.1036445633452994	1.2626866420648795	1.1373013286791356
17	0.1	0.01	0.9029813998412551	2.0207495528261954	0.8869814855264553	0.7758586418963775
17	0.1	0.01	0.3845827545763243	0.7233270433973594	0.8253971440024679	0.8109829835934033
18	0.1	0.01	0.5575739353485716	1.193009789068466	1.4435708442165047	1.335702381029251
18	0.1	0.01	0.5549612089548702	1.3519045926663038	0.8131976512514728	0.7369121959438426
18	0.1	0.01	0.5073969570560504	1.6617850927562445	0.8914863105112139	0.8630721051742514
19	0.1	0.01	0.6538347353006296	1.3537228122647684	1.545918390723398	1.416011643728387
19	0.1	0.01	0.13480135507076674	0.4951526248909194	0.8859052046828497	0.7773397664979736
19	0.1	0.01	1.0207039973349465	2.722563921707821	0.8447964629031319	0.8275350398657612
20	0.1	0.01	0.5207069779394226	1.0478510421016831	1.4054023652298344	1.2983074652150481
20	0.1	0.01	0.602297077603202	1.2312168097967977	0.8088037431853614	0.7135993621512317
20	0.1	0.01	1.7586282446257024	3.6620675876104722	0.8977548201641348	0.8581713662674074
21	0.1	0.01	1.0970770451218936	2.344501736732223	1.3582292716984843	1.2187598850368573
21	0.1	0.01	0.5159932870441845	1.1161929942612656	0.9293037569292057	0.7843610138034645
21	0.1	0.01	2.2367789567359195	4.439129977241356	0.8500982655663483	0.8079724239319298
22	0.1	0.01	1.0250248469679524	2.1938744631583535	1.4447013392210855	1.291685362269038
22	0.1	0.01	1.5524999315499441	2.7698249830401136	0.9803557419903288	0.840173766207639
22	0.1	0.01	2.4689839177108364	5.58340136047419	0.8957471025167795	0.8873008579244682
23	0.1	0.01	1.1341997023039996	2.75741099332906	1.5863389243987058	1.3792142266761696
23	0.1	0.01	0.769258654367877	1.5417812245087257	1.0812210858758706	0.942150718885186
23	0.1	0.01	0.274169777310383	0.5413991002493406	0.7285170522377165	0.7039663501723153
24	0.1	0.01	0.4357710851140586	1.499729676096517	1.4747453074427264	1.400384676287067
24	0.1	0.01	0.7953303520016263	1.668990138635188	1.0765996118180376	0.9419173234719567
24	0.1	0.01	0.42564493203750065	0.7851600783148327	0.7712660150620536	0.7275955773026218
25	0.1	0.01	0.8824527738984179	2.45614231062242	1.3740052392749154	1.3006093846046027
25	0.1	0.01	0.5524617474008114	0.9883063195491508	1.1086808787427858	0.9169450377483482
25	0.1	0.01	0.28207203098293204	0.5466029532466425	0.846907480162549	0.7889773118625563
26	0.1	0.01	2.040537392697678	4.651857609890072	1.304361686442714	1.1381437507660408
26	0.1	0.01	0.6218732344068919	1.0448580355862054	1.153705777775726	0.9455884313678009
26	0.1	0.01	0.630663825161931	1.464232525648585	0.8134936779345191	0.7864973248701048
27	0.1	0.01	1.7637590640744805	3.813638711323952	1.3572830504715148	1.1936121439445442
27	0.1	0.01	1.2044271993854838	2.0565405299381534	1.0863403649006427	0.9668157394205339
27	0.1	0.01	0.6784852785491161	1.335120599146131	0.8538337841804621	0.8436135278549386
28	0.1	0.01	1.9177728779197885	4.150022588610772	1.0625315845972036	0.9741215362024085
28	0.1	0.01	0.09082421391917901	0.157109089476534	1.0294632194123308	0.8728229858238277
28	0.1	0.01	0.5970286513645257	1.0567201779992659	0.895514671595459	0.8685395586646105
29	0.1	0.01	2.0969635520555543	4.045127680578563	1.065820569231579	0.9628198342608387
29	0.1	0.01	0.39950708879505487	0.7293700260952619	0.9952143502199656	1.001333763056913
29	0.1	0.01	0.23611017109701538	0.43625442501825074	0.9735599074711347	0.9198567262086534
30	0.1	0.01	1.4274290078907654	2.390369005811586	1.0944954383493846	0.97777162377763
30	0.1	0.01	0.9223285735353821	1.7292696011908668	0.8987341420630973	0.8016621161332473
30	0.1	0.01	0.26426848184123614	0.5385287144796655	0.7426058842710455	0.7173633895785688
31	0.1	0.01	0.5997731741254778	0.3646540447907461	1.0032725147380388	0.9478217486649254
31	0.1	0.01	0.37864690881837015	0.6408330180826396	0.8996312168833179	0.8142440601350305
31	0.1	0.01	0.17019760999419065	0.39530896251368647	0.8266216129101216	0.7800666794038574
32	0.1	0.01	0.48316277981717737	1.5718786862602772	1.0386036860933396	0.9031342886231392
32	0.1	0.01	0.4765995771212723	0.7918675526991428	1.0586255988576188	0.940604103054582
32	0.1	0.01	0.16348883384012644	0.39338452545664	0.8437848279329717	0.7854337584388515
33	0.1	0.01	0.3924842404895821	0.7568152323028035	1.4890447517202503	1.4032932464255945
33	0.1	0.01	0.32023368624822707	0.4936142056537479	0.9204397043406599	0.854936569319566
33	0.1	0.01	0.5291083425952041	1.3463259933990956	0.7946147562764414	0.7536159140237578
34	0.1	0.01	0.3875906996991571	0.9711574051102099	1.2927739629066737	1.1757598960814035
34	0.1	0.01	0.1032027297985534	0.09530997294364202	0.9504081444978906	0.8904081557990211
34	0.1	0.01	0.5319792523009979	1.2024666897006926	0.8749518416318693	0.8577236376765783
35	0.1	0.01	0.26402818234449654	0.5229297448499912	1.1112053605198817	1.0213506888913273
35	0.1	0.01	0.3328393093303404	0.435077082147596	1.0162785684294167	0.9242038787586028
35	0.1	0.01	0.5913961072794021	1.2248129018184504	0.8730321878214102	0.8365933183884251
36	0.1	0.01	0.17531312905750684	0.15616542334089475	1.383920317224618	1.2578225352242633
36	0.1	0.01	0.40827514972814444	0.9488814384173214	1.0594489955180157	0.9604507274750491
36	0.1	0.01	0.5292805523762693	0.9287778122450118	0.9518554464792358	0.8914589461699134
37	0.1	0.01	0.24400580574620842	0.4338248877470571	0.8846185557244242	0.8450054214433476
37	0.1	0.01	1.1913806231047626	2.097689882761579	0.8186719212986073	0.7157190470392165
37	0.1	0.01	0.31451007287418453	0.7670304743697702	0.7890326647919533	0.7198066647762206
38	0.1	0.01	0.19592052270347338	0.5269202309203331	0.9135861299746746	0.8601985315869328
38	0.1	0.01	0.6910437821975344	1.0289320662488357	0.8566388872857265	0.7606269278684528
38	0.1	0.01	0.3665053960520901	0.3938571628647219	0.7306202461080241	0.6726134738277411
39	0.1	0.01	0.25329306441267163	0.63745904188535	0.8749931341135678	0.8162595233729402
39	0.1	0.01	0.3184985228100375	0.4280404702253867	1.0017055139220692	0.8770764476129336
39	0.1	0.01	0.17932811100235369	0.2450781360624122	0.8542182827629655	0.8367813000369234
40	0.1	0.01	0.27667622722726676	0.5717158599011714	0.88116812181596	0.8128729621997957
40	0.1	0.01	0.08048121347972774	0.1828459811839768	0.8694383402935175	0.787819428834852
40	0.1	0.01	0.2127219154721681	0.031027681775279023	0.853812255727965	0.8108184285629384
41	0.1	0.01	0.38998912263223545	0.8139955043262378	0.8777908953596835	0.7957194631361881
41	0.1	0.01	0.3136727343403592	0.5011559005556738	0.9423915105362842	0.878723906202573
41	0.1	0.01	0.3468763340806114	0.24797823067539781	0.9282385875824768	0.8611043155170737
42	0.1	0.01	0.21211510004097192	0.3452888260161459	0.8604850196720931	0.7761459433209632
42	0.1	0.01	0.11631680415366207	0.2091556635072978	0.9989625027068969	0.899650559685522
42	0.1	0.01	0.29009445171273035	0.49667048020654736	1.1251364144679215	1.0186746348451334
43	0.1	0.01	0.11117569122622543	0.29751269135724273	0.8579118665431363	0.7789122658993677
43	0.1	0.01	0.2364988961267096	0.6384363866494851	1.0257407803578509	0.9182307819242782
43	0.1	0.01	0.8899195581471466	1.4526351755882974	1.2400751850128928	1.1153888119254793
44	0.1	0.01	0.20545193953462246	0.578340500870895	0.9052806794974143	0.8339945389333108
44	0.1	0.01	0.38390219257774727	0.6612299482250339	0.9146688026636716	0.8336251488878543
44	0.1	0.01	0.5469375764591354	0.5374287414719177	1.4093132984532597	1.2629860722360648
45	0.1	0.01	0.2124551337197842	0.4028080900013765	0.8518713420473294	0.8001324979252733
45	0.1	0.01	0.5271454241110763	0.818376274922789	1.1026116636723673	0.9810163180889229
45	0.1	0.01	0.2182755733893015	0.5115355459859553	1.4127324317616685	1.2451318018132242
46	0.1	0.01	0.08536748166706737	0.10372247436128541	0.8705656097043182	0.7964568671834952
46	0.1	0.01	0.13525946549413828	0.0807914993719475	0.9123068426248794	0.8470420724102006
46	0.1	0.01	0.18784383104845373	0.17183015929807433	0.7675335907802999	0.6965465205995258
