idx	fde	ade
0	0.5675915745528023	0.16781177639542305
1	1.0389647509731623	0.3568773838100066
2	0.5873092781211185	0.1636979026532878
3	1.44096204184886	0.42630451016300386
4	0.8094220600523886	0.19706919629347436
5	1.21525943219918	0.48936948260604957
6	1.0297989195914572	0.37550674485253666
7	3.13964882832736	0.9329859198025836
8	0.7760304640213663	0.3312484696269445
9	2.2719940711315014	0.6715808781640912
10	0.6421964498814046	0.24190363615973412
11	2.897049916085943	0.8359324917510526
12	0.5559906365409799	0.14066490762428097
13	1.5815259355154185	0.6835668561015188
14	0.967567684068736	0.28071408152811445
15	2.858105296669734	0.8792503600843233
16	0.2676572670750423	0.1613620968762379
17	1.3192162001893684	0.4744646950653601
18	0.819706661895401	0.24058832763975005
19	1.9001379771810434	0.5130006685341716
20	0.4667111014040057	0.10389126209128434
21	2.218201828691256	0.557324651671835
22	0.5406611319713571	0.13223282189962188
23	0.6971503519094043	0.33481839963504906
24	3.686867260764464	1.1587201018232944
25	1.6565894572640343	0.5549466682800877
26	1.7246335901787198	0.4536840189475261
27	0.6941811463481368	0.20139652917802456
28	3.162293584224203	0.8749955340950938
29	1.9653944857328525	0.4899999280853476
30	1.3500725362570163	0.37142560847636324
31	1.2000392372573057	0.5740457305487803
32	1.6098743722351643	0.40135563885203657
33	1.816845916936905	0.44915326366954644
34	0.23346954715535237	0.13366680638057088
35	2.3009206896529917	0.6435893385412091
36	2.342603805805444	0.6111568655964604
37	0.4081962357135743	0.33310593779438086
38	1.2492689736018954	0.3328712210527075
39	1.1814292874144436	0.26902909984955264
40	0.30128998724229306	0.09881906605392157
41	3.092011839540802	0.7780178550987649
42	0.9265792455326738	0.2555659448864417
43	1.1896420379094632	0.34150641888567596
44	1.809456816556961	0.45566765300749196
45	1.5009585673608727	0.4933704681742994
46	3.15572497341583	1.0146818304394432
47	1.6504243774839504	0.49174098491250584
48	2.4322450468512016	0.5302827399785413
49	1.1959347726225562	0.4427177945884615
50	3.555439410943276	0.8077964884141454
51	3.6062392637067475	0.8974974491964293
52	1.5417982203675535	0.49037563388230876
53	0.3183586487532566	0.13846824377846265
54	2.1659983770493048	0.6962926938213069
55	0.5749839497630841	0.2192447490031469
56	0.2618279039701362	0.13965371237415536
57	0.6356349047106209	0.26430296395225733
58	0.561956418983968	0.19867278134848285
59	1.230581445675678	0.47013297949632016
60	1.5339762418291556	0.5109886264068677
61	1.2874000665588912	0.4034213785517189
62	1.6174723769651034	0.5812342511136002
63	0.6477135116951938	0.22564062859281261
64	2.2582335870084496	0.7473039654061745
65	1.4323434104332837	0.5403383374127056
66	0.24394804365857442	0.10536827715250416
67	0.39181331535042313	0.08691277667076237
68	1.1918901303040241	0.38512192072133966
69	0.1221784436859904	0.10131076869521749
70	2.976689551335845	0.9927967609067788
71	0.9525164905562037	0.4068502620450669
72	0.6632744160245082	0.1710570468498672
73	0.6541069894761977	0.20594531262256072
74	0.5891926215529952	0.13176442600616847
75	1.1443107868148703	0.4583770555601094
76	1.5495652129828115	0.46208777335267537
77	0.5316055984839733	0.1408502799934521
78	1.885117788674778	0.5239117824806689
79	0.6116370029851796	0.21008980801809804
80	1.2474206113613941	0.32004790774028896
81	0.6727610671876003	0.25784356824938665
82	0.3442513699266179	0.12218275873726152
83	0.12294440479095585	0.1500140812969363
84	0.5643680359600053	0.15243376319244126
85	2.8443795655255286	0.7812748223611043
86	1.3895244795499522	0.3648367813630234
87	0.9766881456996471	0.2355792343770014
88	1.3855071176428844	0.3713452104761651
89	1.0030287577372108	0.3092620977793583
90	1.2521633999818285	0.4615801948950987
91	2.2851931861523704	0.5775003696000095
92	0.8950130637327993	0.32577214469856014
93	2.173042146623104	0.5483862125865147
94	1.5673022921587787	0.5511968450729233
95	1.3152864844192036	0.41573641115298154
96	3.6187472868631696	1.1950166184063973
97	1.4369406065506076	0.382910928135661
98	0.965944552573602	0.3607188752431667
99	0.7826925783351795	0.17514091210931712
