scene_id	sigma	r	ade	fde	abd	fbd
0	0.2	0.05	0.6913867148050366	1.172724857543111	2.7536972886374187	2.4712610468604357
0	0.2	0.05	0.7597733839214551	2.0648009037777793	2.2349086823782813	2.3477797965890796
0	0.2	0.05	0.2603343137187362	0.3030816589492992	2.107774096986142	2.099656103542752
1	0.2	0.05	0.7029877811881852	1.1867424701121525	2.652658236142233	2.3952266368820365
1	0.2	0.05	0.8423045441957259	2.1130578745656434	2.4582843718637815	2.3990782451771087
1	0.2	0.05	0.34219215748123205	0.8326853820698584	2.1300902570996305	1.9552879686077398
2	0.2	0.05	0.6691992348402968	1.2187866688110638	2.7486183641058033	2.4351559638420652
2	0.2	0.05	0.8828279514249134	1.8950098300473568	2.330963069233687	2.2205101301639973
2	0.2	0.05	0.8083865716396873	1.3887378765278862	2.229869063530174	1.9767285466448599
3	0.2	0.05	0.7331383563269441	1.3404251157091687	2.8464786977490975	2.6192320676304277
3	0.2	0.05	1.1119430369696193	2.105488920454527	2.1289774670013415	1.9626339636992067
3	0.2	0.05	0.43569143192574583	0.6692618615535744	2.4428373074661858	2.067665516554138
4	0.2	0.05	0.31515045192887076	0.6674388769641697	2.80454602176169	2.761602395640003
4	0.2	0.05	0.9758336335039209	1.3885155339771686	2.095936359250277	1.8404127097919656
4	0.2	0.05	0.26797904066839934	0.29466627958849223	2.7450896098527715	2.327286740633988
5	0.2	0.05	0.5173893200853525	1.0531542905026618	2.702535294709689	2.624282085357555
5	0.2	0.05	0.599275731660683	0.6930820596031568	2.3280195910340336	1.9954871897846735
5	0.2	0.05	0.4970473769754686	1.0271819592479223	3.019937027455912	2.555021857837137
6	0.2	0.05	0.4337906514711838	0.7130129189702349	2.0782106057929335	2.169932995626293
6	0.2	0.05	0.6591456727864001	1.2107601973322617	2.595231555144909	2.314803459572267
6	0.2	0.05	0.5642896790260793	1.1878727312890276	3.001383237216438	2.552136008076593
7	0.2	0.05	0.18435771646172228	0.3068066953808361	2.325171789094696	2.2811490239396623
7	0.2	0.05	1.0422856688468047	1.514720316526079	2.621134707016252	2.3660780788827744
7	0.2	0.05	0.7301345955028906	1.577685626335297	2.096410866592624	2.0187238079405057
8	0.2	0.05	0.28430924978771127	0.7010729731961428	2.078081536231606	1.9390477368465813
8	0.2	0.05	1.4553400201459787	2.838896856887727	2.7726179631196644	2.4748554339272246
8	0.2	0.05	0.8974533663967487	1.7524227645087338	2.1802723536525694	2.0270225951028014
9	0.2	0.05	0.5202833324965077	1.0230407644039565	2.3769617751136987	2.144472776357443
9	0.2	0.05	0.4660039158203733	1.4113208546573885	2.3216058925225345	2.1703939632214113
9	0.2	0.05	0.3393442247907516	0.6302435887978506	2.369672426681858	2.0341438761336152
10	0.2	0.05	0.5927848250683067	1.2273648021472798	3.1471992365960335	3.0928176301127883
10	0.2	0.05	0.8904644135594418	1.9445984094189508	2.4051377633598467	2.1186037031149705
10	0.2	0.05	0.4236812803046412	0.7465909640431319	2.495601684676073	2.0966426661983593
11	0.2	0.05	0.6982757603933081	1.45579890492254	2.184796449604101	1.9094510921840884
11	0.2	0.05	0.19921018982553548	0.32273035795073673	2.025913504506709	1.7683523056404333
11	0.2	0.05	0.42773918584336784	1.0176084394165579	3.107114850532948	2.6643762372299857
12	0.2	0.05	1.2055205068919848	2.5345646547304113	3.415210558923272	3.26280940140486
12	0.2	0.05	1.0190910929806718	1.5905614439916775	2.50625107559087	2.1958378357271213
12	0.2	0.05	0.5544604353525872	1.162943918623835	2.802198959591123	2.3332616495982177
13	0.2	0.05	1.1383800651609903	2.3553069482137445	3.748495513829452	3.4982730261505215
