scene_id	sigma	col	noise_norm	ade	fde
0	0.012	0	0.008591514080762863	0.1328391240230864	0.5112975680029649
1	0.012	0	0.010356489568948746	0.15073671209105943	0.6197042548123549
2	0.012	0	0.013780862092971802	0.20793266735902394	0.7873978993978443
3	0.012	0	0.01290377601981163	0.3285305923343424	1.2049455542550302
3	0.012	0	0.009669394232332706	0.10278057282123416	0.26981970529730315
4	0.012	0	0.009857392869889736	0.6287434600584619	1.5595367820266366
4	0.012	0	0.006178662646561861	0.11155535413406754	0.2822749292303428
5	0.012	0	0.011424272321164608	0.2357435444279585	0.8548344392052604
5	0.012	0	0.009924235753715038	0.28023878921169315	0.44206626197108
5	0.012	0	0.00841870903968811	0.2249617076124174	0.8937472683998369
6	0.012	0	0.012010282836854458	0.0923656118959614	0.23814269615878156
6	0.012	0	0.008701261132955551	0.7801281061815243	2.691733026215046
6	0.012	0	0.013336126692593098	0.1834208353268361	0.751320098168429
7	0.012	0	0.011644119396805763	0.6224996150782398	1.6884311398218677
8	0.012	0	0.008346151560544968	0.2208707208288852	0.910317799822803
8	0.012	0	0.012780911289155483	0.7211160488478212	2.2970953229724738
9	0.012	0	0.010868674144148827	0.129544762972352	0.46240683525995313
9	0.012	0	0.005953456275165081	0.25115108079410603	0.7881395132708644
10	0.012	0	0.010710514150559902	0.15257028342324347	0.6081583361928468
10	0.012	0	0.007835827767848969	0.4627318874027259	1.8875395817682121
10	0.012	0	0.009351279586553574	0.2238380134285059	0.8986146995314802
11	0.012	0	0.012438944540917873	0.43081144574475594	1.9504805741916298
11	0.012	0	0.004481001291424036	0.15686613187442408	0.5835430797038517
11	0.012	0	0.009499015286564827	0.11584973204468066	0.7045597306912976
12	0.012	0	0.012421876192092896	0.5417467636700051	2.1131886854618505
12	0.012	0	0.011735244654119015	0.6822982743279689	1.9798458104149779
12	0.012	0	0.01001223549246788	0.19605085183620127	1.0088839145137287
13	0.012	0	0.0117350984364748	0.5466413685513154	2.181801533166071
13	0.012	0	0.00933359656482935	1.067776170685118	3.689080376541902
14	0.012	0	0.011133413761854172	0.392708031516397	1.6921775151395866
14	0.012	0	0.013401596806943417	0.4789918563958522	1.8096530372014028
15	0.012	0	0.011725026182830334	0.2705606241917561	1.2985629542691657
15	0.012	0	0.012172657996416092	0.4699115875461751	1.7857346682935387
16	0.012	0	0.008784003555774689	0.4806868645871068	2.065488915310911
16	0.012	0	0.009060709737241268	0.1983599962942447	0.7872874728529996
17	0.012	0	0.011020154692232609	0.6865206776103443	2.365975588185363
17	0.012	0	0.010578826069831848	0.5581310382264594	2.1380916022309266
17	0.012	0	0.012145916000008583	0.20934252845323426	0.6982805033396249
18	0.012	0	0.010331101715564728	0.3258135081001785	1.29339960504091
18	0.012	0	0.007590395864099264	0.28943272575641393	1.2174374807816317
19	0.012	0	0.007744561415165663	0.11758086540538856	0.5247087778967868
19	0.012	0	0.010376781225204468	0.6590631408826646	2.913926457854013
20	0.012	0	0.00955901574343443	0.2970504072390777	1.0468040432758086
20	0.012	0	0.0055936905555427074	0.3884015119099835	1.4433235651896357
21	0.012	0	0.00788267981261015	0.43486005565081376	1.8105101169587574
21	0.012	0	0.015137427486479282	0.39038435387221454	1.3365899386530213
22	0.012	0	0.009547828696668148	1.0703737185513225	3.284300904590761
23	0.012	0	0.008584278635680676	0.5188413440326177	1.7579315557035369
24	0.012	0	0.012909656390547752	0.26121182254980396	1.3812993707812014
