scene_id	sigma	col	noise_norm	ade	fde
0	0.0	0	0.0	0.1480117658816713	0.5568680902104044
1	0.0	0	0.0	0.17269041958900583	0.7024377057673187
2	0.0	0	0.0	0.17934814849302902	0.6882998236793425
3	0.0	0	0.0	0.2706997168598271	1.023599528069242
3	0.0	0	0.0	0.14297119208812126	0.5059336067046314
4	0.0	0	0.0	0.6149445694890219	1.521813747708944
4	0.0	0	0.0	0.1032966004549867	0.24931891831706388
5	0.0	0	0.0	0.26166398201700575	1.0012403338304585
5	0.0	0	0.0	0.2629672518981798	0.4013108514659768
5	0.0	0	0.0	0.2303702582423671	0.9075399750961745
6	0.0	0	0.0	0.07436124849702659	0.1781992965174295
6	0.0	0	0.0	0.7912274640284844	2.7267551984126444
6	0.0	0	0.0	0.14832275845479007	0.7070034283670592
7	0.0	0	0.0	0.6170729583866242	1.6587646729287355
8	0.0	0	0.0	0.26160233843713404	1.0339210685301945
8	0.0	0	0.0	0.7669394411941733	2.4505839319637355
9	0.0	0	0.0	0.20772507060969655	0.737320074842366
9	0.0	0	0.0	0.2519287353824561	0.8078920577857033
10	0.0	0	0.0	0.20460503554726608	0.8409779908136055
10	0.0	0	0.0	0.454883874518797	1.8774936856167008
10	0.0	0	0.0	0.20147713564759556	0.8379164103643624
11	0.0	0	0.0	0.39248476420686046	1.8268336876687354
11	0.0	0	0.0	0.15824366742893445	0.5809125471140851
11	0.0	0	0.0	0.17827440543693635	0.9408215967072825
12	0.0	0	0.0	0.46723556580367065	1.9335058535317282
12	0.0	0	0.0	0.6999752061125888	2.029989789067619
12	0.0	0	0.0	0.1602767990177865	0.8880689142070027
13	0.0	0	0.0	0.48229168751946505	1.9790586514312574
13	0.0	0	0.0	1.0535849459573885	3.644254280305687
14	0.0	0	0.0	0.28055471226879697	1.3188023909124238
14	0.0	0	0.0	0.4769557732558147	1.8158972212065747
15	0.0	0	0.0	0.2626608823506209	1.3620160625934499
15	0.0	0	0.0	0.499957197463223	1.9005973923432924
16	0.0	0	0.0	0.5062092297946524	2.129581014950674
16	0.0	0	0.0	0.19287586190106243	0.768655468294741
17	0.0	0	0.0	0.5702737559593545	2.060114138006953
17	0.0	0	0.0	0.5341977111412997	2.0639526210266452
17	0.0	0	0.0	0.17669317414191754	0.9129318396634845
18	0.0	0	0.0	0.30111211716688197	1.21748961307816
18	0.0	0	0.0	0.2842935265693767	1.2091863497847875
19	0.0	0	0.0	0.11319396281841768	0.5516988185707344
