scene_id	sigma	col	noise_norm	ade	fde
0	0.003	0	0.0014326004311442375	0.14992049265863058	0.5623788023170729
1	0.003	0	0.003550513880327344	0.18212828401538594	0.736302034433807
2	0.003	0	0.0026805284433066845	0.17150148522608244	0.6589158492554771
3	0.003	0	0.002621156396344304	0.2682827855663918	1.0137583402476646
3	0.003	0	0.0028120672795921564	0.14333415969417412	0.5251145301545376
4	0.003	0	0.0021934821270406246	0.6128916337490024	1.5160001993822092
4	0.003	0	0.0029979050159454346	0.08871805206381878	0.19741986973838532
5	0.003	0	0.0021780224051326513	0.27752531647522494	1.0512102366164813
5	0.003	0	0.002179399598389864	0.2642762617172979	0.4061756075314043
5	0.003	0	0.0018476791447028518	0.21447067691743046	0.8588783940944141
6	0.003	0	0.00265861046500504	0.07550631915431986	0.19272610483706562
6	0.003	0	0.0013362850295379758	0.790896133568449	2.725623132102669
6	0.003	0	0.0030238789040595293	0.1569340787153909	0.7319836119494045
7	0.003	0	0.0026539203245192766	0.6168101022741949	1.6566696848237816
8	0.003	0	0.002550771227106452	0.2532813881895197	1.011710939113159
8	0.003	0	0.0026776951272040606	0.7672383671948848	2.4499802908852177
9	0.003	0	0.0015974518610164523	0.19610206290587034	0.7022240665519538
9	0.003	0	0.002838829532265663	0.25577151978494117	0.8306915202851434
10	0.003	0	0.001923512201756239	0.2151395965323347	0.8737287168584275
10	0.003	0	0.0017220193985849619	0.4536322979495933	1.8758352637307891
10	0.003	0	0.002345514018088579	0.18720869746140403	0.8036169083210424
11	0.003	0	0.00340598588809371	0.3895769281153867	1.8234650263346062
11	0.003	0	0.0022406638599932194	0.15751206300661283	0.5751890854767436
11	0.003	0	0.002059852471575141	0.1741025345514044	0.9280263012378518
12	0.003	0	0.0027809101156890392	0.46008657242753825	1.9140770644585678
12	0.003	0	0.002327682450413704	0.6998137647165161	2.033344719658629
12	0.003	0	0.0013792217941954732	0.15698614898805602	0.8696605734741566
13	0.003	0	0.0024806540459394455	0.46592812399819034	1.9206406539592766
13	0.003	0	0.0027786861173808575	1.057172880793507	3.661494006362909
14	0.003	0	0.0028238045051693916	0.29908446789441645	1.3848447461092035
14	0.003	0	0.0017975112423300743	0.47749582607688573	1.8178343003638342
15	0.003	0	0.0022471805568784475	0.27564381729036813	1.3721471919320893
15	0.003	0	0.0022588588763028383	0.49908720078847885	1.8982870663735427
16	0.003	0	0.002000454580411315	0.48903355757160516	2.071818129921319
16	0.003	0	0.0028879728633910418	0.19445625355067425	0.7769585667340342
17	0.003	0	0.0018943825270980597	0.5666458627491094	2.05318763271323
17	0.003	0	0.0026932908222079277	0.540844248000479	2.082363118448252
17	0.003	0	0.0027143678162246943	0.17564972384041735	0.9248277802544828
18	0.003	0	0.0023642205633223057	0.2925283356943271	1.183507810890831
18	0.003	0	0.0029608404729515314	0.28461738891655586	1.212367219479661
19	0.003	0	0.0025872201658785343	0.11463323470383639	0.5616195922154311
