scene_id	sigma	r	ade	fde	abd	fbd
0	0.1	0.05	0.27054119719059094	0.48339731180674156	5.265795884345645	4.597645561752788
0	0.1	0.05	0.9128821359839895	2.2226089729715466	5.909833096323463	6.106489854999132
0	0.1	0.05	0.32802634472947945	0.02403800046579859	4.932789810948153	4.831546891243253
1	0.1	0.05	0.18466427630300183	0.3737131259375972	4.939668776586735	4.215627401576594
1	0.1	0.05	0.7390636635729023	1.8748013965409356	6.056940601493542	6.036944289387337
1	0.1	0.05	0.4381337807334962	1.0722548507260241	5.259552689754321	5.1084530106405515
2	0.1	0.05	0.07678056592825777	0.1916708497983513	5.345587716945853	4.714637337626529
2	0.1	0.05	0.9473621795223091	2.1319950951585485	5.7992934552870175	5.64302572750712
2	0.1	0.05	0.6795184492211234	1.324292630379449	5.283108343396604	4.849066617533443
3	0.1	0.05	0.251863060729586	0.5656747543285617	5.27641473021643	4.6561939679866535
3	0.1	0.05	0.9348365062280015	1.7839015766642816	5.306668791200205	5.0481669009053975
3	0.1	0.05	0.48554775702599606	0.8639496099369325	6.0607414686176675	5.495401954456931
4	0.1	0.05	0.27618608088118884	0.7597149918631303	4.7084909504580885	4.460932906340266
4	0.1	0.05	1.1418311635486287	1.5967952282228175	5.216441707519038	4.723827931547147
4	0.1	0.05	0.11200281127409421	0.0678270305962029	6.7280009993217815	6.05236111335059
5	0.1	0.05	0.3786883115995663	0.7374119411635855	5.088353577966301	4.806738800891523
5	0.1	0.05	0.4118404586298641	0.4835460217203386	5.749788603659379	5.26524893283808
5	0.1	0.05	0.38935510252554567	0.8663334255820356	6.648916788426197	5.777145163166988
6	0.1	0.05	0.285057000447446	0.4664397532660864	4.973965514395293	5.107878691799716
6	0.1	0.05	0.6407536007821593	1.313700032733479	6.0226418139610844	5.6143092884460355
6	0.1	0.05	0.49126376518609566	1.110575474091468	7.649043873030371	6.814907726655405
7	0.1	0.05	0.1277083775616923	0.31872375346321846	4.5334532456402545	4.567511500630496
7	0.1	0.05	0.979735335459229	1.0870983906940572	5.8743996857659555	5.3820110072692655
7	0.1	0.05	0.2620057682289483	0.6255236531879336	5.186861481792924	4.984726649970482
8	0.1	0.05	0.326864092151865	0.7348433492820836	4.572581073346298	4.318659855611455
8	0.1	0.05	1.3309277537411706	2.715280716663978	7.63390711134934	7.103350583530212
8	0.1	0.05	0.4528573076278359	0.9859865570571275	5.30453680646177	5.024883696557143
9	0.1	0.05	0.3760137268740906	0.7641635223275699	5.310063410835742	4.911047933405121
9	0.1	0.05	0.43782465359504	1.1751001754100863	5.760122686569259	5.543685402168468
9	0.1	0.05	0.5547309902550328	1.044248738113216	5.472816796753688	4.9161391146470335
10	0.1	0.05	0.27677208369555806	0.6450434903234852	6.855046659640358	6.688792274092751
10	0.1	0.05	0.7584582188450303	1.6557522798902646	5.39306314609802	5.000050884409849
10	0.1	0.05	0.30355301391665335	0.6756979245590473	6.204863407680983	5.587580864290099
11	0.1	0.05	0.7228870126376155	1.838746170991165	6.189009261166613	5.706146999886946
11	0.1	0.05	0.6172500242492469	0.8660668277460565	5.061413289284685	4.617763314623314
11	0.1	0.05	0.16297501327668226	0.45955286732861833	6.744342852054777	5.9780348452498195
12	0.1	0.05	1.1871316377963963	2.510162519588484	7.7790027845082115	7.499949450642371
12	0.1	0.05	1.1063869329374487	1.7582651193680234	5.692375879807904	5.063080543389949
12	0.1	0.05	0.2911439848527942	0.8850551304461647	6.68342985640241	5.841419611282155
13	0.1	0.05	1.1145728889202038	2.396844508098893	8.486563887356594	8.023442261971717
13	0.1	0.05	1.032692374790291	2.0528276658119227	5.963152181699368	5.570260218247258
13	0.1	0.05	0.3435593498436937	0.9070856531353867	7.841335088299414	7.253254714591956
14	0.1	0.05	0.6396922369565121	1.520406329894873	6.043853125459901	5.615874029178091
14	0.1	0.05	0.603980308053988	1.5324751399134324	7.075820797808584	6.585210574645466
14	0.1	0.05	0.28882261427141803	0.8019026501510926	8.124393444802326	7.45920416570858
15	0.1	0.05	0.7976459852302301	1.7956465260970709	6.2059781495394155	6.04670819057071
15	0.1	0.05	0.46833255975231597	1.154481532155598	5.575073444965641	5.179975522290794
15	0.1	0.05	0.2944451609823703	0.7839591360711063	8.209935290227813	7.402500949006381
16	0.1	0.05	0.7607503337541633	1.715221310983778	6.787164651843281	6.518397376585552
16	0.1	0.05	0.4375619488805374	0.8812974012351952	5.320854864101891	4.880765369216283
16	0.1	0.05	0.43685486168553783	0.586187306480088	4.160382612545784	4.2738848451951705
17	0.1	0.05	1.2503062449673685	2.512480564498283	6.83691562368935	6.434483702345068
17	0.1	0.05	0.6000324582637763	1.4453957796673833	5.395254240441246	5.008613114925218
17	0.1	0.05	0.2696545081499761	1.072305290945187	4.575132522294995	4.688359333827097
18	0.1	0.05	0.6377475340666411	1.3966670104886971	9.244131139743649	8.828012497729285
18	0.1	0.05	0.5183023099300083	1.2368196609134048	5.24211082317673	4.822051117544755
18	0.1	0.05	0.5675389222356422	1.9164457951128133	4.535575063250332	4.433334081342254
19	0.1	0.05	0.6111234490787052	1.2432265256109227	10.359741659306625	9.93695878788938
19	0.1	0.05	0.16363969049945878	0.32544826443548813	5.333811715009324	4.948466292235328
19	0.1	0.05	1.151109649765191	2.9465239418234606	5.072144658038989	5.022786385668462
20	0.1	0.05	0.5558697663044972	1.1001498304600865	9.246184522603567	8.844531721103667
20	0.1	0.05	0.31412212710118215	0.4074706299196352	5.464704581906248	5.0437925530152885
20	0.1	0.05	1.9401615664992917	3.8144603512614106	4.969766780534895	4.824329059740719
21	0.1	0.05	0.902644584743836	2.0789337194238464	9.132768243162765	8.6365242855423
21	0.1	0.05	0.46021536420155346	0.9884583311843962	5.898857096793245	5.339403791200541
21	0.1	0.05	2.3966893439352384	4.469529011771708	4.715509643527537	4.472781712525496
