scene_id	sigma	col	noise_norm	ade	fde
0	0.006	0	0.004519149661064148	0.14982551621918858	0.5568579044717107
0	0.006	0	0.005243922118097544	0.36444056025684607	1.8983781239222681
0	0.006	0	0.005252999719232321	0.1392404446368984	0.3169010849838988
1	0.006	0	0.004949115216732025	0.1785907602560412	0.7199533881944598
1	0.006	0	0.005902897100895643	0.4761082067925236	2.06416467971363
1	0.006	0	0.005186700262129307	0.45077309015742745	1.6504307683100643
2	0.006	0	0.004149813205003738	0.18033819922498143	0.6860589385638298
2	0.006	0	0.004419753793627024	0.4802394302767794	1.8256806777443093
2	0.006	0	0.00485590472817421	0.39725689029739675	1.442128535741341
3	0.006	0	0.005534312222152948	0.24102432136705548	0.9135233825762122
3	0.006	0	0.004523699637502432	0.4663923707012833	1.6067029645853101
3	0.006	0	0.006958126090466976	0.16424055293905332	0.5796939782707773
4	0.006	0	0.0043214731849730015	0.4194747326305843	1.6476577655263
4	0.006	0	0.005262944847345352	0.6120874707739652	1.5115265543768222
4	0.006	0	0.0028414162807166576	0.10528676220356926	0.23985612959621747
5	0.006	0	0.005141992121934891	0.32460716182242233	1.2012674422568084
5	0.006	0	0.003010700223967433	0.27012457415962476	0.41847412688860675
5	0.006	0	0.005461783614009619	0.2142001591129282	0.8549029727180254
6	0.006	0	0.005076706409454346	0.08164931112833905	0.20054931760958294
6	0.006	0	0.004805272910743952	0.7997913364020787	2.7542682498312785
6	0.006	0	0.005674500484019518	0.15172528895108245	0.688688660385976
7	0.006	0	0.005297812633216381	0.20013744645493245	0.8030042014690913
7	0.006	0	0.00626874715089798	0.6153224527600936	1.6601241854512074
7	0.006	0	0.0066277040168643	0.2887171051190728	1.1952774989031858
8	0.006	0	0.004167366772890091	0.2532526766902147	1.0077635013232438
8	0.006	0	0.0051045650616288185	0.778153414259878	2.487388485074881
8	0.006	0	0.005987192038446665	0.40906341995103546	1.449976330204481
9	0.006	0	0.002566669834777713	0.1851889100140044	0.6686811763750001
9	0.006	0	0.005233728792518377	0.29522650156430713	1.35416077041094
9	0.006	0	0.007113846950232983	0.2797175215521134	0.905929384930569
10	0.006	0	0.007983089424669743	0.1667069230387975	0.6859117871660839
10	0.006	0	0.004876616410911083	0.45473369793461565	1.8777573697147378
10	0.006	0	0.005345444660633802	0.2698376743998005	1.0501798277476349
11	0.006	0	0.007013222202658653	0.3844684217577641	1.7617431847000569
11	0.006	0	0.005793866701424122	0.15825068175274315	0.5784173966296526
11	0.006	0	0.0034680624958127737	0.18507431275543423	0.9599691093117154
12	0.006	0	0.006560807581990957	0.45946541391930396	1.9142318330555375
12	0.006	0	0.006535605061799288	0.6909446899105509	1.9995578999127088
