scene_id	sigma	col	noise_norm	ade	fde
0	0.003	0	0.0014326004311442375	0.14992049265863058	0.5623788023170729
0	0.003	0	0.002896017162129283	0.3658336823901996	1.8964553089567235
0	0.003	0	0.0031997165642678738	0.13554208207765633	0.29924605669128884
1	0.003	0	0.002472206484526396	0.16474079845088765	0.6755955219980188
1	0.003	0	0.0028819432482123375	0.4733577237400375	2.059721879039749
1	0.003	0	0.002290836302563548	0.4347764641399038	1.5972071700116321
2	0.003	0	0.0028318632394075394	0.1732754385085633	0.6661103125663795
2	0.003	0	0.002300685504451394	0.48156165799207107	1.8296666348734625
2	0.003	0	0.0018695525359362364	0.38620137130179966	1.4344962693943535
3	0.003	0	0.0023904202971607447	0.27794463397467367	1.046200303491417
3	0.003	0	0.003154950914904475	0.46743789690677995	1.6111214693213138
3	0.003	0	0.002731307642534375	0.13265143623578032	0.4358274696004715
4	0.003	0	0.0019303717417642474	0.3875976423345818	1.5450583452831963
4	0.003	0	0.0029855365864932537	0.6113774392622173	1.5136172616885395
4	0.003	0	0.0028700882103294134	0.09765855253040549	0.23436265824210156
5	0.003	0	0.0029491435270756483	0.2845522024252369	1.076082370742978
5	0.003	0	0.0027677337639033794	0.25651596455417813	0.38091219181336394
5	0.003	0	0.0035828847903758287	0.19885427446462203	0.8122863774247258
6	0.003	0	0.0029162424616515636	0.08491685890499834	0.1947031001185331
6	0.003	0	0.002820643363520503	0.7905494424053258	2.7269144598136457
6	0.003	0	0.0024975419510155916	0.15036909152875783	0.7097624151316175
7	0.003	0	0.0032254515681415796	0.19143852131488806	0.7763039603885135
7	0.003	0	0.0021837695967406034	0.6165431358359504	1.6534475698540902
7	0.003	0	0.002401809673756361	0.32186360824747284	1.3005452734057061
8	0.003	0	0.0026288635563105345	0.2821817847651217	1.0922324352777204
8	0.003	0	0.0027829858008772135	0.7728735828931225	2.4718136719215704
8	0.003	0	0.002994224429130554	0.38087152921587586	1.368009037237496
9	0.003	0	0.002513865241780877	0.22618687694691145	0.7946647032760842
9	0.003	0	0.0022454378195106983	0.2955003529108127	1.364526885595393
9	0.003	0	0.0023026212584227324	0.24537675135097214	0.7915190146282014
10	0.003	0	0.0024360050447285175	0.2098730220801184	0.8521681407552713
10	0.003	0	0.0015405196463689208	0.45293010309401927	1.8725614005993965
10	0.003	0	0.002311931923031807	0.1915084770005925	0.8140772630104057
11	0.003	0	0.0017277735751122236	0.403385048698236	1.8668813069414196
11	0.003	0	0.0026973779313266277	0.15482263256535572	0.5833167157392378
11	0.003	0	0.0029304437339305878	0.18032053661999375	0.952853862626654
12	0.003	0	0.0027134206611663103	0.4885435474740812	1.987578450920557
12	0.003	0	0.003584189573302865	0.6998918669257845	2.031485060050506
12	0.003	0	0.002792403567582369	0.1737718176971957	0.9216639264427877
13	0.003	0	0.002932681003585458	0.471965540936062	1.9414802710745627
13	0.003	0	0.0020421110093593597	1.0563722101329927	3.6532737166409754
13	0.003	0	0.003013415727764368	0.1538277038458395	0.723115674010849
14	0.003	0	0.0024536915589123964	0.2840960286407307	1.3288646646653084
14	0.003	0	0.002992528025060892	0.48000933942707275	1.830149998201039
14	0.003	0	0.0028641563840210438	0.12779178159601376	0.6634443054383282
15	0.003	0	0.0018787301378324628	0.25468182787050414	1.3295972831506937
15	0.003	0	0.002096351468935609	0.4953790923278018	1.8832989004568998
15	0.003	0	0.00246988283470273	0.14964789122313776	0.59816475402001
16	0.003	0	0.0028484680224210024	0.5015655996738555	2.099751004315385
16	0.003	0	0.0028205709531903267	0.19389845685591606	0.7668599045716606
16	0.003	0	0.0033213410060852766	0.12423448837724489	0.4366677255650496
17	0.003	0	0.0028665156569331884	0.5498474727655103	2.001138279206096
17	0.003	0	0.0015906206099316478	0.5349306855034986	2.065789182906982
17	0.003	0	0.002547132782638073	0.17760860385456947	0.9104068608443912
18	0.003	0	0.0021400577388703823	0.3092507581831936	1.2466315629543925
18	0.003	0	0.002764846198260784	0.2816025762375434	1.2021277545214022
18	0.003	0	0.002293134108185768	0.31270559720884983	1.8899235667939454
19	0.003	0	0.003107622032985091	0.33475023017285505	1.1983417716045228
19	0.003	0	0.0018417902756482363	0.11217398611108113	0.5510852798182138
19	0.003	0	0.0029191470239311457	0.6779201952825554	2.931566057402343
20	0.003	0	0.002406165236607194	0.29498892551956035	1.041564130864519
20	0.003	0	0.0026148883625864983	0.39393014415954686	1.4587024235468495
20	0.003	0	0.0021893768571317196	1.0946286787419166	3.862742662537382
21	0.003	0	0.0020545327570289373	0.426827115953633	1.7866094046714693
21	0.003	0	0.0022357353009283543	0.4086004402922045	1.3851992738341234
21	0.003	0	0.0020438742358237505	0.8799267672666553	3.6259561538636342
22	0.003	0	0.002338792895898223	0.46343463929936324	1.849626815577918
22	0.003	0	0.0032251086086034775	1.0771991841961959	3.3076100201482586
22	0.003	0	0.0025436573196202517	1.6677719784882172	6.578016341401758
23	0.003	0	0.002105885650962591	0.5560939655433375	2.4817707414297514
23	0.003	0	0.0028384660836309195	0.526215257957429	1.7761235989325146
23	0.003	0	0.0023949421010911465	0.09093649666156474	0.3401001168193588
24	0.003	0	0.002387476619333029	0.28855106524029644	1.483520648022947
24	0.003	0	0.002716683316975832	0.4360071835214347	1.6003497182283806
24	0.003	0	0.0024006450548768044	0.06056807977613527	0.2549112026339157
25	0.003	0	0.001503758248873055	0.6067366925862219	2.5603865170828137
25	0.003	0	0.0029392552096396685	0.31030012217013936	0.9646833889656433
25	0.003	0	0.002775565953925252	0.039531459949404144	0.12659641334407687
26	0.003	0	0.0037045839708298445	1.0109883313745065	4.265115749862522
26	0.003	0	0.0021362323313951492	0.2951530553322094	0.830767844398474
26	0.003	0	0.0028923656791448593	0.19295112341057197	0.8875630940805885
27	0.003	0	0.003067784709855914	0.9833871873106887	4.0703436688364
27	0.003	0	0.001961057074368	0.6480825735312237	1.960545006087965
27	0.003	0	0.0028974157758057117	0.168556454935653	0.6620232946386441
28	0.003	0	0.003482633037492633	1.016890043554803	3.9508713977655088
28	0.003	0	0.002528353128582239	0.08711429308996375	0.46108257165589495
28	0.003	0	0.002972077112644911	0.141463555103106	0.4607678197923625
29	0.003	0	0.0013956199400126934	0.8654171226589423	3.1406767600079806
29	0.003	0	0.0018283104291185737	0.329163862431405	1.0376927372344198
29	0.003	0	0.0023029856383800507	0.03276165557957495	0.08860715347634086
30	0.003	0	0.0025747984182089567	0.8443008479528495	2.6208907736910896
30	0.003	0	0.0021736982744187117	0.6808607986093614	2.1611325100953858
